E,f1,f2,PE,C+i,Total,K,lambda
106.6353,59.3645,0.69213,1.9383,0.21148,2.1498,1.647,0.01163
113.9931,59.347,0.6132,1.6065,0.19914,1.8056,1.366,0.01088
121.8587,59.3279,0.54333,1.3315,0.18797,1.5195,1.133,0.01017
130.2669,59.3081,0.48145,1.1037,0.17784,1.2815,0.9393,0.009518
139.2553,59.2879,0.42666,0.91499,0.16864,1.0836,0.7789,0.008903
148.864,59.268,0.37813,0.75857,0.16026,0.91883,0.6459,0.008329
159.1356,59.2485,0.33515,0.62894,0.15261,0.78155,0.5356,0.007791
170.1159,59.2296,0.29707,0.5215,0.14561,0.66711,0.4441,0.007288
181.8539,59.2114,0.26334,0.43245,0.13918,0.57163,0.3683,0.006818
194.4018,59.1943,0.23394,0.35938,0.13324,0.49262,0.3061,0.006378
207.8156,59.1783,0.20785,0.29869,0.12775,0.42644,0.2545,0.005966
222.1548,59.1635,0.18468,0.24826,0.12265,0.37091,0.2116,0.005581
237.4835,59.1496,0.1641,0.20635,0.11789,0.32424,0.1759,0.005221
253.8699,59.1368,0.14582,0.17154,0.11342,0.28496,0.1462,0.004884
271.3869,59.1249,0.12959,0.1426,0.10921,0.25181,0.1215,0.004569
290.1126,59.1139,0.11517,0.11855,0.10523,0.22378,0.101,0.004274
310.1304,59.1037,0.10236,0.098564,0.10145,0.20001,0.08399,0.003998
331.5294,59.0944,0.090977,0.081951,0.097843,0.17979,0.06982,0.00374
354.4049,59.0858,0.080867,0.068142,0.09439,0.16253,0.05804,0.003498
378.8588,59.0779,0.071883,0.056662,0.091073,0.14774,0.04825,0.003273
405.0001,59.0707,0.0639,0.047119,0.087876,0.135,0.04011,0.003061
432.9451,59.0641,0.056807,0.039184,0.084786,0.12397,0.03335,0.002864
